time,step,running_loss,val_accurate
2023-02-23 15:19:32.813355,445,0.00018834952379620518,0.35
2023-02-23 15:19:36.352694,446,0.00018656140491657425,0.35
2023-02-23 15:19:39.797328,447,0.00018429645501782943,0.35
2023-02-23 15:19:42.886701,448,0.00018226992028758104,0.35
2023-02-23 15:19:46.110177,449,0.0001802433869215747,0.35
2023-02-23 15:19:49.281611,450,0.00017857447869573662,0.35
2023-02-23 15:19:52.273069,451,0.00017654794260124618,0.35
2023-02-23 15:19:55.271529,452,0.00017452140491514,0.35
2023-02-23 15:19:58.313037,453,0.00017285249577980721,0.35
2023-02-23 15:20:01.422649,454,0.00017070675176000805,0.35
2023-02-23 15:20:04.469328,455,0.0001691570494131156,0.35
2023-02-23 15:20:07.493008,456,0.00016713051172700943,0.35
2023-02-23 15:20:10.563405,457,0.000164984769298826,0.35
2023-02-23 15:20:13.707605,458,0.00016355427237613185,0.35
2023-02-23 15:20:16.797410,459,0.00016176615258700622,0.35
2023-02-23 15:20:20.000673,460,0.00015997803325262794,0.35
2023-02-23 15:20:23.219465,461,0.00015854753655730747,0.35
2023-02-23 15:20:26.517989,462,0.00015687862423874321,0.35
2023-02-23 15:20:30.195432,463,0.00015485208177778986,0.35
2023-02-23 15:20:33.842500,464,0.00015354079550888855,0.35
2023-02-23 15:20:37.508176,465,0.0001518718813713349,0.35
2023-02-23 15:20:41.575795,466,0.00015020296928014432,0.35
2023-02-23 15:20:45.792506,467,0.000148534055597338,0.35
2023-02-23 15:20:50.444037,468,0.0001471035582198965,0.35
2023-02-23 15:20:54.836062,469,0.00014555384984760167,0.35
2023-02-23 15:20:59.203307,470,0.00014388493616479536,0.35
2023-02-23 15:21:03.640871,471,0.00014233522881568206,0.35
2023-02-23 15:21:07.891129,472,0.00014090473143824056,0.35
2023-02-23 15:21:12.266330,473,0.00013923581684593955,0.35
2023-02-23 15:21:16.469404,474,0.00013768610972419992,0.35
2023-02-23 15:21:20.640926,475,0.00013649402774262853,0.35
2023-02-23 15:21:25.032066,476,0.00013482510928497504,0.35
2023-02-23 15:21:29.407065,477,0.0001332754051190932,0.35
2023-02-23 15:21:33.656675,478,0.00013196411430271837,0.35
2023-02-23 15:21:37.891249,479,0.0001305336166979032,0.35
2023-02-23 15:21:42.165254,480,0.0001293415328973424,0.35
2023-02-23 15:21:46.559425,481,0.00012814945318950777,0.35
2023-02-23 15:21:50.782202,482,0.00012624211774436844,0.35
2023-02-23 15:21:54.985396,483,0.00012493082431319635,0.35
2023-02-23 15:21:59.157173,484,0.0001238579520759231,0.35
2023-02-23 15:22:03.391709,485,0.00012230824245307303,0.35
2023-02-23 15:22:07.656552,486,0.00012135457427575602,0.35
2023-02-23 15:22:11.813068,487,0.00012004328141301812,0.35
2023-02-23 15:22:16.125447,488,0.00011873199025558279,0.35
2023-02-23 15:22:20.469626,489,0.00011742070080345002,0.35
2023-02-23 15:22:24.610139,490,0.00011599019751429296,0.35
2023-02-23 15:22:28.735324,491,0.00011467890601579711,0.35
2023-02-23 15:22:32.431172,492,0.00011372523920272215,0.35
2023-02-23 15:22:36.172396,493,0.00011241394543048955,0.35
2023-02-23 15:22:39.939351,494,0.00011134107069210586,0.35
2023-02-23 15:22:43.375874,495,0.00011026819413473277,0.35
2023-02-23 15:22:46.587955,496,0.00010907611078891932,0.35
2023-02-23 15:22:49.712603,497,0.00010800323468629358,0.35
2023-02-23 15:22:53.000460,498,0.00010693035812892049,0.35
2023-02-23 15:22:56.086828,499,0.00010561906572092994,0.35
